,song_id,title,song_hotness,duration,key,loudness,mode,tempo,artist,artist_hotness
5767,SOWSUAM12A6D4FDA56,For Tomorrow (live),0.0,404.06159,2,-4.462,0,120.25,Shaman,0.41664411403796237
5768,SOVLNMD12A8C14046C,Dimitroula,,182.17751,6,-5.065,0,120.103,Amalia Avgoustaki,0.0
5769,SOEKETC12CF5F89191,With A Little Help From My Friends,,246.7522,2,-6.873,0,79.428,Santana,0.6277651347772472
5770,SONBYZV12A81C1FEBA,A La Naturaleza,,377.70404,4,-16.427,1,124.186,Ray Sandoval,0.0
5771,SOPJBVD12AB018AACC,Burma Train Change,,175.75138,6,-17.114,0,85.765,Martin Denny,0.3773829172606488
5772,SOUFKMA12AF72A3117,Clap Ur Handz,0.6209235925239007,80.53506,5,-6.855,1,104.783,K-OS,0.43069704628908106
5773,SONJHTY12AB017FCE6,One Hour Empire,0.5459373813310376,102.94812,9,-7.42,1,161.196,Broadcast,0.467885511383105
5774,SOHOPAT12A8C1436AC,My Never,0.7994995510731433,225.67138,4,-12.637,1,103.647,Blue October,0.4907686688369641
5775,SOQTUQJ12A8C144F36,Ma soeur,,226.06322,0,-8.26,0,103.427,France D'Amour,0.30557927835168064
5776,SOROJYG12AB0182217,???????,,200.46322,5,-4.003,1,133.981,Intars Busulis,0.3389928026035713
5777,SOUWIHB12AB0182455,No More Lonely Nights,0.0,227.5522,1,-5.355,1,64.734,Fiona,0.3836779824609243
5778,SOKOPOR12AB0184FED,Dogon,0.0,256.70485,7,-12.891,1,51.265,Carl Crack,0.29478990364016155
5779,SOOSGYY12A8135690B,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),,87.06567,5,-16.077,1,97.302,Ray Charles,0.6732072749561442
5780,SOXFAJU12A8C131CEC,Light,,78.96771,10,-21.997,1,59.253,Teena Marie,0.44393019272579715
5781,SOCKZDX12A58A7B950,Motel Room In My Bed (LP Version),0.0,160.07791,2,-6.671,1,122.495,X,0.4107435775323873
5782,SOJEZUU12AB018B8C5,Fire,0.8398498955853031,192.23465,1,-6.216,1,167.263,Jimi Hendrix,0.58786915221849
5783,SOOUQMH12A58A7C633,Guitar Rag,,181.18485,2,-20.444,1,110.691,Sylvester Weaver,0.3243706612189497
5784,SOFMMKA12A58A7CBF5,Welcome,0.5493423317879715,216.92036,0,-8.238,1,123.943,Phil Collins,0.5783016335967479
5785,SOKUGPJ12A58A7FD8D,Never Wanted to Dance (Live In London),0.2707759989463275,222.14485,6,-4.487,0,182.98,Mindless Self Indulgence,0.4858814589995483
5786,SOUEEDA12AC3DF474F,Brute Force II,,240.06485,7,-7.359,1,87.005,Jedi Mind Tricks,0.3723508695973636
5787,SOJVTQT12A8C13B86D,He Says The Same Things To Me,0.0,168.48934,4,-10.38,1,89.219,Skeeter Davis,0.39579127377388607
5788,SOZRSKM12AB01881E6,E se tu lontana sei,0.0,191.65995,2,-10.247,0,106.854,Crazy Horse,0.3421923104603396
5789,SOEIRMZ12AB01864F8,Emmaus,0.26737845919239467,243.80036,11,-12.347,1,101.913,Brian Free & Assurance,0.374335194759447
5790,SOLPJQA12A6D4F87A0,Sound Clash,0.21204540548371908,262.19057,3,-6.453,0,144.067,Dream Warriors,0.3426523772480887
5791,SOZBWGI12AB017D445,Foggy Mountain Top,0.2578549638114221,160.7571,2,-13.321,1,148.653,Skeeter Davis,0.39579127377388607
5792,SOLOYFG12A8C133391,Memphis,0.5971263518283428,177.71057,1,-15.015,1,180.876,Bob Marley,0.570106511951141
5793,SOPHMCZ12A81C21C54,Selling Jolson A Baseball Team,,586.70975,1,-13.818,1,75.22,Groucho Marx,0.4346218524642435
5794,SOIEAJT12A8AE458EC,Vienna,0.7984098249591537,231.07873,5,-8.096,0,124.534,The Fray,0.6613493642822156
5795,SOXJPDJ12AC4689AE4,Hoy Es Hoy,,243.46077,6,-6.574,1,108.009,Memphis La Blusera,0.3167245506978163
5796,SOMTCUG12AB018D478,Mambo Suavecito,,178.46812,11,-13.805,0,179.587,Tito Puente,0.48072478092092114
5797,SODTDTD12A6D4F7D7B,Sete Desejos,0.47911608926094157,205.87057,2,-9.813,1,144.162,Alceu Valença,0.3667134316255126
5798,SOSDCBC12A58A77A79,Baby My Love,,476.9171,7,-6.826,1,132.337,The In Crowd / Jah Stitch,0.37847830910582686
5799,SOMHQKT12A6D4FAE5D,Hard To Laugh,0.5317220984213001,159.60771,9,-9.224,1,125.1,Pursuit Of Happiness,0.37788813140317173
5800,SOUGKGL12A58A7BA58,Why,0.0,100.8322,1,-3.8,1,146.454,Xmilk,0.32138373011129995
5801,SOLPZLH12A6D4F9D12,Gotta Man,0.26586104921065007,149.99465,5,-9.035,1,110.768,Frankee,0.3717772284051001
5802,SOSYNKD12A6D4F6655,Skopska situacija,0.0,317.54404,10,-10.575,0,82.634,SAF,0.27896016225281267
5803,SOQIJPO12A8C13E369,Deep Voices,,164.98893,2,-24.773,1,21.438,Jane Winther,0.3452847729883983
5804,SOMORCS12A58A7E211,Soulcrusher (Amended Album Version),0.6461512337882942,213.55057,5,-5.15,1,135.958,Operator,0.40193641451485435
5805,SOANUHW12A8C137587,Time You'll Never Get Back,0.40379807225564535,354.06322,7,-11.96,1,105.982,Williamson,0.3278752947930538
5806,SOBUAFP12A6D4F9934,Smoke,0.0,44.19873,0,-17.472,1,79.05,Mario Rosenstock,0.04903438084848781
5807,SOBVXQL12A6D4F7FC0,New Friend Request (Amended Version),0.49446970926734435,254.51057,1,-4.952,1,91.97,Gym Class Heroes,0.5634035658694969
5808,SONSWDF12A8C133D57,Bus Monkeys,,267.33669,7,-5.967,1,89.696,Jape Squad,0.2482997980885748
5809,SOGXWRE12AC468BE24,Paint It Black,,177.57995,7,-11.027,0,146.913,Chris Farlowe,0.33857502645721227
5810,SOIJPPR12A6D4F3945,Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart),,541.23057,9,-15.586,1,109.051,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,0.3739527793505038
5811,SOMUYIL12AB0184EE2,Don't Owe Me Nothin',,142.86322,1,-9.532,1,87.897,Sticky Fingaz & Omar Epps,0.40378423495862525
5812,SOZECOE12AB017E615,Diamonds Are A Girl's Best Friend,,110.88934,0,-14.088,0,100.296,Gloria De Haven,0.035307947174398106
5813,SOMSKPE12A6D4FA09D,The Matter With You (Part I_ Ii_ Iii),,651.59791,4,-10.718,0,86.589,Avril,0.43823441386890283
5814,SOXNSGB12A8C1396F1,Gotta Let It Go,0.34580223396532944,241.52771,11,-6.01,1,121.968,Elva Hsiao,0.3745312554413246
5815,SOIMSZI12AB0182252,Lose Your Money,,114.31138,4,-10.261,1,221.858,Delbert McClinton,0.449668690751983
5816,SOTALBJ12AB017D609,Bari Bossa,,222.98077,5,-13.812,0,157.95,Leo Gandelman,0.39043497326886406
5817,SORZUVX12AB017BDCB,Awakening of the Soulless,0.0,245.02812,10,-14.775,0,91.695,Herbst9_ Z'ev,0.3532566792643859
5818,SOLQLGL12A8C138380,Boys,0.563246899280654,225.48853,6,-4.947,0,106.919,Britney Spears feat. Pharrell Williams,0.6072572795814319
5819,SOFUCUZ12A6D4F9EDA,Jambalaya (On The Bayou),0.4051157216913865,169.35138,0,-14.073,1,99.435,Leon Russell,0.443708895002134
5820,SOQMWJG12A6701E1AC,Mistadobalina,0.7589737942764473,257.69751,2,-9.495,1,99.566,Del Tha Funkee Homosapien,0.4584394682388324
5821,SOKKXUI12A58A7A79C,Good Girl Gone Bad,,208.16934,5,-5.704,0,128.077,Rihanna,0.9082026192084819
5822,SOSCMUV12A8AE49448,Hotta,,190.71955,1,-5.977,1,126.682,T.O.K.,0.4343463055601184
5823,SOYIZYC12AB01833BF,If You Hang Around Long Enough,0.4944895175021134,183.53587,0,-6.601,1,174.268,Mac McAnally,0.43786601240820106
5824,SOQVJZI12AB018520D,La valse du mariage,0.0,123.24526,7,-9.853,0,88.967,Francis Lai,0.3717110940407555
5825,SOTTMXT12AF72A1B42,The Gary Selchie - Solas,0.0,132.67546,3,-19.814,0,105.218,Bill Laswell,0.4040397337752738
5826,SOPTTOX12A6310E279,One Of Our Submarines,,309.57669,1,-8.907,0,130.017,Thomas Dolby,0.3842305629725106
5827,SOLRHDX12A8AE47065,WA-KA-BAM!! (INTRO),,22.33424,1,-12.43,1,41.985,Justin,0.33536857774641954
5828,SOPFOHF12A6D4F6538,As You Take A  Walk Through My Mind,,192.73098,7,-17.222,0,110.595,Slim Whitman,0.38666909170602387
5829,SOYKSBN12AB017EF6B,Chitlins Con Carne,0.6273634475759199,235.65016,9,-13.277,1,111.834,Stevie Ray Vaughan And Double Trouble,0.544257505724526
5830,SOIWWJW12AB017C41E,Comin' Tonight,,209.60608,9,-13.551,1,117.316,Martha Wainwright,0.49756873428189957
5831,SOGMHRG12A6D4FE8CD,Motherless Children (Remastered Version) (Take 2),0.0,180.03546,3,-19.24,1,153.765,Mance Lipscomb,0.3323898702808034
5832,SOJENAR12A67021592,On The Other Hand (Remastered Album Version),0.21508031850922793,187.53261,5,-12.324,1,95.781,Randy Travis,0.5432255210454612
5833,SOVKDPG12A8C144EE8,Le Petit Train (Mixé Par Mark Plati),0.0,211.01669,0,-6.301,0,150.096,Raphaël,0.3861516314132549
5834,SOSRMIF12A81C237B0,Now_ Baby_ or Never,0.0,259.73506,7,-6.605,0,92.215,Barbara Lusch,0.0
5835,SODGZCH12AB0183AE6,Goodness & Mercy,0.24037458884602536,236.56444,0,-9.881,1,165.111,Ini Kamoze,0.4349301579184066
5836,SOCXRVU12A6D4F87A2,Walking Dub,0.21508031850922793,192.15628,1,-9.256,0,161.721,Sugar Minott,0.38628965124618425
5837,SOFMNYQ12AC468D899,Why Can't We Really Be Free,,185.20771,8,-15.605,1,89.848,Harvey Averne,0.2769974849624899
5838,SOIHKKW12AB0186CB7,A Machine and a Memory Keeps You Alive,0.49271363957256076,252.86485,5,-15.644,0,93.32,Dntel,0.4777989877125818
5839,SODXJGJ12A6D4F9E5D,T.V. Eye (Take 3),,328.9073,9,-6.862,1,132.595,The Stooges,0.49705095869202826
5840,SOSWXBF12A58A78B99,Some People They Never Believe (LP Version),0.3347065490692206,203.83302,2,-13.341,1,126.555,David Meece,0.3102989963854615
5841,SOIXLJG12AB018508A,Fuel the Fire,0.55616046371387,222.27546,11,-6.338,0,160.783,Unearth,0.48740699447692937
5842,SOAKCYS12AB01852C7,Sedona Suite (Sunrise/Prayer/Joy/Sunset),0.26586104921065007,743.36608,9,-16.389,0,134.491,Tom Barabas,0.39362217173199315
5843,SODGSCA12A8C13F157,Gina,0.37598430150044215,165.40689,0,-12.987,1,147.508,Geggy Tah,0.33533510832863395
5844,SOELRRQ12AB0188C34,Let's Go,0.439202489315343,160.93995,1,-8.758,1,88.745,Ray Charles,0.6732072749561442
5845,SOWESWN12AB01899E1,I Can't Feel You Anymore,,195.3171,3,-13.141,1,93.312,Loretta Lynn,0.4105411031232666
5846,SOGTROT12A67020FF3,"Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)",0.2998774882739778,217.10322,4,-14.031,1,105.006,Joe Rogan,0.3792228610861676
5847,SORJCKM12A8C1410BC,I'll Sweat You (LP Version),0.26586104921065007,253.41342,10,-6.033,0,90.882,Mista,0.31222084325279886
5848,SODZMUH12AB01838CD,El Mensaje Soy Yo,0.4348380902608562,171.10159,0,-6.176,1,115.737,Los Fabulosos Cadillacs,0.5217266477912379
5849,SOOHVCV12AB0181E5D,The Awakening (Clean),,214.02077,11,-10.69,0,115.949,PMD,0.39746763608485836
5850,SOESZEO12AB017F908,Pieni Maailma,0.0,200.59383,7,-6.572,1,113.063,Mandi,0.29550162193232155
5851,SOXMPXX12AB01891E3,Os Dois Irreversíveis,0.0,254.82404,11,-7.632,0,104.02,Irreversíveis,0.0
5852,SONNOZT12A6D4FC2EE,Pega Joso,0.4051157216913865,201.03791,0,-19.87,1,128.664,Laurindo Almeida,0.3419045735408989
5853,SOAQHHC12A8C139869,Cleansing,0.4733465411087876,216.05832,6,-4.773,1,157.001,The Color Red,0.3736852595616823
5854,SOZCYVH12A8C13EB54,It Came Upon The Midnight Clear,0.0,173.66159,10,-10.786,1,145.16,Gold City,0.3965213030824702
5855,SOBKIMB12A8C136DE9,X-Static,0.6725543721070971,253.49179,10,-7.986,0,101.544,Foo Fighters,0.5507620846559074
5856,SOSGXII12A67020363,Vertigo,,451.44771,11,-4.833,0,130.013,U2,0.7503115032482077
5857,SOJUNOI12A8C137A33,Somewhere Else,0.38393468427870303,232.80281,7,-7.716,1,98.623,Jim Bryson,0.4278169893069124
5858,SOXGJST12A8C1406F6,This Year (ReMastered),,225.67138,2,-15.314,1,94.672,Curtis Mayfield,0.49530669341111583
5859,SOFCZKJ12A6D4F5BF0,What's In You?,,227.60444,4,-12.172,1,137.149,Tom Cochrane,0.3717867334568803
5860,SORZRPC12A8C13A1B1,Besame Mucho,0.0,245.44608,7,-9.472,0,117.993,Alain Morisod,0.2941618819859714
5861,SOYXZAY12A8C1406D1,More to This,0.42744657148843085,233.42975,10,-6.209,0,220.031,Information Society,0.4308976087151808
5862,SOSBROL12AB0183CD0,Country Rose,0.0,138.84036,0,-17.772,1,103.053,Roy Drusky,0.3065186000380746
5863,SOQMMMQ12AB0181202,Ragtime Sound,,138.29179,3,-8.882,1,103.189,Marcie Blane,0.3049119117083977
5864,SOBSKJV12A67AE0CC4,Mr. Prime Minister,0.4081108835105221,286.32771,9,-9.903,0,125.916,Ms. Dynamite,0.38386370432771433
5865,SOJPXLR12AB018378B,Ponto,,349.83138,6,-6.26,1,138.048,Kali,0.399265149721187
5866,SOHRTYN12AB018CCDE,I Love You And You Love Me,,156.94322,0,-9.186,1,85.311,Andy Russell,0.2819951088354685
5867,SOFAJKC12AB018B184,Party In The Burbs,,151.27465,4,-3.951,0,87.453,John Brown,0.38718194162247555
5868,SODPLYE12AB01898FB,A New Hope,0.6741647464524099,225.12281,7,-7.315,1,200.716,Blink-182,0.5823463739582727
5869,SOYSHPW12AC960A4D6,Bus Station Blues (Live),0.0,443.55873,9,-12.552,1,100.011,Little Freddie King,0.33878124511153024
5870,SOQSYGY12A8C137E0F,Como La Flor (2005 Re-mastering) (Live),0.0,329.58649,7,-7.951,0,182.168,Selena,0.5458659170701919
5871,SOJCRCV12AC468654B,Great Is Thy Faithfulness,,287.03302,9,-26.626,1,79.734,Vickie Winans,0.3968558693253486
5872,SOTMYBJ12A58A7A667,The Sweetest Curse,0.7421853190586772,270.52363,10,-7.803,0,176.066,Baroness,0.4711267145212444
5873,SOZBOLJ12AB018B0EC,Volcán,0.4507622416414992,352.67873,0,-6.282,1,80.484,KALIMBA,0.43514467167760446
5874,SOVLDWE12A8AE47F3E,Here Comes The Hotstepper,,248.92036,9,-9.586,0,100.342,Ini Kamoze,0.5079621447297824
5875,SOQYKJX12A8AE4968F,What You Deserve (Album Version),0.0,180.50567,8,-4.44,1,104.984,Ill Nino,0.5831470220911679
5876,SOQFRWV12A8C133D0A,Can't Shake That Girl,,148.06159,2,-14.934,0,179.13,The Real Kids,0.3448719221712127
5877,SOLXOSZ12A8C1432E2,I Love You,,229.25016,10,-16.113,0,128.022,Ayo,0.39064123587831157
5878,SOWQROJ12A8AE47400,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),0.43790988872736875,340.79302,7,-5.66,1,101.08,Green Day,0.812307796138514
5879,SOABLAF12AB018E1D9,Lesson Learned,0.8244328688683497,256.522,10,-3.91,0,107.845,Alice In Chains,0.5829215764506247
5880,SOTVHQT12AB0181279,We're Back,0.6040881780778032,265.22077,10,-2.542,0,185.094,DMX / Eve / Jadakiss,0.5088131950100051
5881,SOTRSHW12A58A79E7C,This Christmas (LP Version),0.9977583963402685,231.18322,5,-9.647,1,92.98,Donny Hathaway,0.4224724232432197
5882,SOTSFFZ12AB0182949,Es dificil,0.6469957469238893,280.45016,7,-6.876,1,97.02,De La Ghetto,0.4541596941275888
5883,SOHXBEL12A8C1355E3,The Sweep,0.0,50.83383,0,-6.084,1,210.982,Two Man Advantage,0.36890814136166966
5884,SONHURK12A8C131104,Curvy Cola Bottle Body,,332.01587,4,-3.017,0,126.938,Chico,0.36648330175813837
5885,SOWOHNT12A6D4F60EA,(I Heard That) Lonesome Whistle,0.0,163.52608,5,-13.876,1,90.18,Bobby Darin,0.4694259079758136
5886,SOSCKEF12AB0181D6F,Almost Genuine,0.52549711888017,289.54077,11,-7.719,1,137.534,9th Wonder featuring Defcon_ Phonte,0.43269522885910233
5887,SOHFVFR12AB0186969,Very Well,,214.38649,0,-10.275,1,124.788,Wailing Souls,0.3720690582283289
5888,SOXDEEZ12A6D4FBB9A,Village Attack/ The Arrest,0.34580223396532944,81.50159,8,-14.891,0,143.291,Kitaro,0.45938742461313786
5889,SOYOZCL12AB0189C16,Heart it Races (Frank Tetaz Remix),0.0,345.75628,5,-7.743,0,100.032,Architecture In Helsinki,0.5051816158691929
5890,SOLLKHF12A58A77EE9,Talk Like POP,0.45404276609111616,51.61751,10,-5.728,1,86.571,Melt Banana,0.4138850976661145
5891,SOJBVLG12AB0180412,Alkohol,,327.88853,10,-5.703,0,127.0,SKOLD vs. KMFDM,0.35658034177439135
5892,SOGXQRO12A8AE47D50,Complain,0.0,212.71465,0,-11.26,1,128.689,Ayo,0.39064123587831157
5893,SOFDHHB12AB0187788,Daydreaming [Jakwob Remix],0.573019827988094,277.2371,11,-3.573,0,140.026,Kid Sister,0.4645175256716385
5894,SOSLSTE12AB0180800,L'insidieuse (Live),0.26695518627553855,309.65506,0,-13.481,1,111.663,Richard Galliano,0.42335610609447943
5895,SOQZWXR12AB017FDE3,Let Me Show You [I Just Want To Make You Smile],0.5033812362063191,280.13669,0,-13.078,1,125.147,Marcus Miller,0.41211049520526744
5896,SOONDHS12A58A7CADA,Forbidden Fruit,0.0,196.49261,7,-10.324,1,127.298,Pursuit Of Happiness,0.37788813140317173
5897,SORZHIP12A8C13EEB8,Everchanging,,260.8322,11,-8.576,1,122.006,Rise Against,0.6250804809743595
5898,SOIHMBZ12AC4688FD5,Too much informa,,203.96363,7,-6.832,0,190.01,Sizzla,0.45798167407037055
5899,SOWEMDM12AC3DFA56B,So Hot,0.2998774882739778,81.97179,2,-6.746,0,100.76,Helen Love,0.3470069209304056
5900,SOOUWXD12AB0181D16,Youlan_ Lonely Orchid (solo guqin),0.0,757.99465,2,-16.077,0,163.67,David Mingyue Liang,0.0
5901,SOAFUDP12A6D4F7211,Deep Night/Softly As In A Morning Sunrise (Medley),0.52549711888017,340.11383,10,-12.752,0,112.097,Terry Snyder,0.3209196112347896
5902,SOTNQRU12A8C131FEF,Monster For Music,,170.52689,6,-10.231,1,87.634,Beatnuts,0.28552323045013495
5903,SOOCMUD12AC4686532,Dansende Foran Speilet,,120.92036,7,-25.146,1,147.576,Mons Leidvin Takle,0.28240219935191896
5904,SOPDAMI12A58A782EA,Ease,0.6392484891503506,492.30322,9,-12.091,1,193.56,Public Image Ltd,0.41551708285972627
5905,SOCOICY12A8C140D18,Knocked Up,,466.65098,9,-7.714,1,114.73,Kings Of Leon,0.7888059351620142
5906,SOVIRCP12AB01891FE,Ven Conmigo/Perdoname (Live),0.0,388.51873,9,-5.68,0,106.438,Selena,0.5458659170701919
5907,SOXZUAY12A58A7B63C,If You'd Only Talk To Me (Bonus Track),,205.42649,9,-10.225,1,101.662,Claire Hamill,0.35312499004640036
5908,SOCMIYJ12A8C1384E3,Librado Maldonado,,263.6273,5,-7.711,1,179.502,Los Originales De San Juan,0.4408350067130934
5909,SOSOQET12AB0181A68,Dark Angel,0.24152448241652583,193.72363,4,-9.131,1,91.538,Precious Bryant,0.32939194916225606
5910,SOKMFTY12AB0183216,Walls And Cannonballs (Album),0.6030301447935913,195.36934,5,-6.481,1,140.259,Sister Hazel,0.5098787078527026
5911,SONUYNP12C41E0741F,Trouble In The City,,202.94485,6,-18.863,0,133.398,J.J. Cale,0.4354688988157254
5912,SOGJYZW12A8C134DBD,Crass Commercialism,0.4994458348006321,1030.19057,0,-18.91,1,70.649,Black Flag,0.5475067753178748
5913,SOXTTCW12A8C1331EF,No Unexpected Guests,,133.19791,10,-23.685,0,210.898,John Frizzell,0.3669058527885173
5914,SORCBRS12A8C138350,Taste Of Dis (Explicit Version),0.21508031850922793,261.53751,1,-6.825,1,111.936,Brooke Valentine,0.3590642959885093
5915,SOTKKSP12A6BD53D32,Prvni vesela,0.4574471670851005,262.55628,2,-7.499,1,93.015,Krystof,0.3721191186306522
5916,SOQGZBE12A8C139160,Bloody Pig Pile (Live),0.5287824809425877,196.72771,9,-5.386,0,183.808,Dropkick Murphys,0.5684918154445614
5917,SOLEQYS12AB017D59D,Misanthrope,0.0,134.03383,2,-8.933,1,91.459,Extasick,0.2674541939157287
5918,SOCYAKZ12AB018708F,Saturday Night Is The Loneliest Night In The Week,,152.0322,8,-10.274,1,168.558,Jeanie Lambe & The Danny Moss Quartet,0.0
5919,SOZEMEV12A6D4F9317,CHAOS INTRO,0.0,176.90077,2,-18.724,1,97.619,State of Chaos,0.14039047533794524
5920,SOFZJFU12A8C1420A1,As My Fire Flies,,152.99873,9,-7.812,1,140.872,Pat Travers,0.38401812854257616
5921,SOWFQKL12AB017D754,Le Presbytère n'a rien perdu de son Charme,,158.82404,2,-22.35,0,85.691,Philippe Sarde,0.34369744996261
5922,SOPHMAS12AB0186B88,Chains Chains (Live In Hammersmith),,212.61016,7,-8.548,1,116.11,UFO,0.4533990832902461
5923,SOAXABK12A8C13C76F,A Mi No Me Importa,,200.48934,10,-12.708,1,146.061,Nelson Ned,0.32188268994567615
5924,SOEWJWO12AB01865EB,We Wish You A Merry Christmas,,233.03791,0,-8.499,0,144.003,SNOWPATROL,0.667294595643469
5925,SOKQFOM12A8C13E738,Brighton by the Sea,,269.40036,0,-7.467,1,163.97,Jason Miles,0.23345958005252518
5926,SOACHGQ12AB018590E,Ven Morena,,173.68771,7,-7.113,1,92.606,Orquesta Aragón,0.3329309511939064
5927,SOVCZHI12A6D4FAB0D,The Date (Remix By Ana Rago),,188.39465,6,-18.397,1,85.282,Avril - Remix By Ana Rago,0.43823441386890283
5928,SOISSLO12AC96185B0,Böse,,149.99465,9,-5.165,0,120.001,Die Fantastischen Vier,0.5172592831380602
5929,SOOBSJW12A6D4FA2B2,BYOB (Explicit Album Version),0.30416950343527516,193.64526,4,-5.797,0,174.019,Yung Joc,0.5104900809935683
5930,SOKXZEJ12AC3DF5E1E,Ass Attack (Four Tet Remix),0.338886720010706,181.02812,1,-6.446,1,126.14,Hot Chip,0.5357631577199824
5931,SOWSLOF12AB017FE36,Canta Brasil,,193.35791,9,-10.844,0,137.941,Gal Costa,0.4374645536949841
5932,SOJWZGJ12A670203B7,Old Times Sake,0.39200877147130697,290.97751,7,-15.546,1,121.773,Shelby Lynne,0.5425020961048547
5933,SOBKPCA12A8C131AD9,Steamroller Blues,0.5466354885721183,324.85832,7,-10.086,1,102.756,James Taylor,0.6282283873127827
5934,SOHJIJX12AB01821ED,Heute,0.2707759989463275,183.30077,4,-8.579,1,147.679,Der Moderne Man,0.29398439015383726
5935,SOYJBVO12AB0189DB3,Wasted Love,0.3005928806392878,229.8771,9,-8.952,0,140.984,Tora Tora,0.36982344721963717
5936,SOJBWGF12A8159E883,Eleanor Put Your Boots On,,195.13424,7,-7.329,1,143.679,Franz Ferdinand,0.5830222914078295
5937,SOFDOAD12A58A7BAD3,A Day In The Life (Album Version),0.7714717530566267,286.27546,4,-7.74,0,145.917,Jeff Beck,0.5299958328993075
5938,SOTTJUN12A8C132C22,Sally In the Garden,0.3231121208952123,44.64281,1,-16.504,0,146.894,Kathy Mattea,0.42212719929260334
5939,SOEDDXY12AC907580A,Sous la Tour Eiffel,0.0,301.71383,9,-6.366,0,131.968,Taboo,0.3396275610443634
5940,SOKCFEJ12AB017BE83,The Joes Mobilize,0.3016817567316363,504.05832,8,-10.586,1,154.172,Alan Silvestri,0.45077989068682317
5941,SOSQIQU12A8C143A53,Ammonite,0.6756968072898051,362.31791,2,-6.762,1,90.027,Zeromancer,0.405618981980809
5942,SOUIDWL12A8C13357A,Marca de Amor Não Sai,,259.34322,2,-9.393,1,144.073,Sylvia Patricia,0.2643969157841352
5943,SORMWFU12AB0185891,So Unhappy,0.5355752222974167,269.7922,0,-10.483,1,94.554,Byther Smith,0.3622840901263234
5944,SOMXSEH12A8C1371EA,San Cristobal,0.2884816426560289,199.13098,5,-4.314,1,196.188,Dusminguet,0.37082898997298236
5945,SOVGKBD12AAF3B4FFB,If I Ruled The World,,274.80771,0,-10.72,1,67.745,Regina Belle,0.3846016855478264
5946,SOKKRTJ12AB0182F77,I Got To Quit My Baby,,147.77424,9,-12.389,1,150.867,Sunnyland Slim,0.33287056693742817
5947,SOTSZZK12AB0189F9D,Kashmiri Love Song,,184.73751,7,-20.846,1,101.621,Rudolph Valentino,0.28277506335743724
5948,SODGOXT12A8C1418DE,Don't Cry_ Joe,0.26586104921065007,190.48444,5,-11.549,1,66.988,Gordon Jenkins,0.3307538887514268
5949,SOBDARW12AB018BB05,Your Amazing Grace (feat. Raul Midón),,409.05098,0,-9.469,1,152.194,Marcus Miller,0.41211049520526744
5950,SOJCHPN12A8C132491,Lobotomy,,243.25179,4,-6.883,0,135.072,Chaotica,0.312127027438376
5951,SORDNTC12A8C13FE63,To The Stars,0.3347065490692206,123.71546,9,-12.677,1,178.725,Claire Hamill,0.35312499004640036
5952,SOMRFYS12A8C13CCA4,Lie Down And Be Counted (2007 Digital Remaster),,190.74567,7,-10.881,1,141.116,Neil Innes,0.3621134776387494
5953,SOLRRKL12A6D4F9A14,Party Til The Cows Come Home,0.4051157216913865,254.56281,7,-5.208,1,150.013,Elvin Bishop,0.4078879696190767
5954,SONVUII12AB0183269,The tears I cried,,232.85506,8,-8.72,1,93.425,Lara & The Gumbo Lickers,0.306947608643182
5955,SOVXNAP12A81C234AE,Into A Swan,0.590240597582417,234.55302,8,-6.931,1,115.033,Siouxsie,0.42311794435199923
5956,SOMTZYN12A8AE471C0,Compulsory Resurrection,0.5382004517463866,250.3571,7,-5.766,1,125.086,Abysmal Dawn,0.40880107251989956
5957,SOPMOPR12A6D4FBC72,La Excursion,,107.49342,0,-10.918,1,80.315,1. Futurologischer Congress,0.2569779936917517
5958,SOLQSUX12AF72AB397,Big Balls And Cow Town,0.2603382425674305,251.37587,0,-10.85,1,126.533,Asleep At The Wheel,0.4610230157261765
5959,SOAOIBZ12AB01815BE,I Hold Your Hand In Mine [Live At Royal Albert Hall],0.0,43.36281,6,-23.996,1,93.779,Tiny Tim,0.4048973354801111
5960,SOPVXLX12A8C1402D5,Larger Than Life,,236.25098,0,-5.12,1,112.787,Backstreet Boys,0.5926149273518344
5961,SOQVMXR12A81C21483,Salt In NYC,,424.12363,8,-10.683,0,130.006,Trafik,0.4053520109500235
5962,SOZHPGD12A8C1394FE,Baby Come To Me,,236.93016,0,-8.041,1,89.865,Kenny G featuring Daryl Hall,0.55021256191669
5963,SOTUKVB12AB0181477,Blessed Assurance,0.4733465411087876,270.602,2,-10.754,1,192.702,Glad,0.3722328886113136
5964,SOBBXLX12A58A79DDA,Erica (2005 Digital Remaster),0.0,138.63138,4,-9.672,1,159.587,Eddie Calvert,0.31054467213545245
5965,SOSLAVG12A8C13397F,Den Pai Alo,,243.82649,5,-10.957,0,133.339,Christos Dantis,0.41759331728140514
5966,SOMVWWT12A58A7AE05,Knocked Out Of The Park,,183.17016,5,-22.289,1,74.072,John Davis,0.38763547770598455
5967,SOTTDKS12AB018D69B,It Wont Be Christmas,0.0,241.47546,0,-14.835,1,98.718,David Martin,0.31061428147376885
